"","x"
"20468",11737
"20469",17256
"20470",45184
"20471",28587
"20472",40821
"20473",14057
"20474",36285
"20475",24005
"20476",38536
"20477",15718
"20478",24353
"20479",22710
"20480",28325
"20481",9198
"20482",4825
"20483",44208
"20484",32643
"20485",25072
"20486",34673
"20487",7203
"20488",20322
"20489",10796
"20490",20064
"20491",21065
"20492",15910
"20493",9011
"20494",3944
"20495",6777
"20496",3931
"20497",11256
"20498",31957
"20499",30528
"20500",39416
"20501",38521
"20502",22030
"20503",38675
"20504",2998
"20505",44
"20506",25412
"20507",19742
"20508",42092
"20509",44021
"20510",34801
"20511",16489
"20512",41406
"20513",14677
"20514",40836
"20515",34523
"20516",398
"20517",6520
"20518",19200
"20519",13281
"20520",18296
"20521",15842
"20522",10443
"20523",41072
"20524",35135
"20525",42588
"20526",28951
"20527",32501
"20528",19709
"20529",23749
"20530",13909
"20531",29457
"20532",27541
"20533",21571
"20534",39838
"20535",21158
"20536",14455
"20537",32637
"20538",7262
"20539",42031
"20540",40162
"20541",25711
"20542",12398
"20543",9225
"20544",5543
"20545",28636
"20546",17074
"20547",9526
"20548",11535
"20549",40671
"20550",2218
"20551",38785
"20552",25875
"20553",37462
"20554",70
"20555",18350
"20556",26503
"20557",25094
"20558",19847
"20559",9150
"20560",19262
"20561",12326
"20562",16937
"20563",16595
"20564",43665
"20565",15574
"20566",40798
"20567",29468
"20568",38517
"20569",35523
"20570",44281
"20571",11812
"20572",36468
"20573",24424
"20574",35499
"20575",43824
"20576",25931
"20577",3918
"20578",33954
"20579",7072
"20580",2860
"20581",17767
"20582",32499
"20583",45673
"20584",16401
"20585",3325
"20586",12477
"20587",19101
"20588",14418
"20589",31140
"20590",3031
"20591",800
"20592",18129
"20593",43785
"20594",17722
"20595",37740
"20596",29494
"20597",42171
"20598",40715
"20599",767
"20600",44100
"20601",14230
"20602",21927
"20603",24467
"20604",12712
"20605",30399
"20606",33129
"20607",4714
"20608",26393
"20609",3413
"20610",15097
"20611",24896
"20612",32313
"20613",45066
"20614",21496
"20615",36169
"20616",15888
"20617",12458
"20618",1448
"20619",26870
"20620",12693
"20621",31525
"20622",38441
"20623",28514
"20624",30263
"20625",17467
"20626",37216
"20627",35276
"20628",42861
"20629",12828
"20630",41563
"20631",18882
"20632",29190
"20633",12308
"20634",13150
"20635",17866
"20636",34972
"20637",30610
"20638",33824
"20639",26383
"20640",25928
"20641",10261
"20642",12122
"20643",45494
"20644",39332
"20645",16249
"20646",15920
"20647",6749
"20648",7205
"20649",9933
"20650",15654
"20651",11781
"20652",30178
"20653",41232
"20654",37804
"20655",18050
"20656",14197
"20657",21031
"20658",21872
"20659",6087
"20660",41443
"20661",14114
"20662",1638
"20663",40127
"20664",24473
"20665",7405
"20666",41211
"20667",12050
"20668",41092
"20669",8602
"20670",31749
"20671",22264
"20672",22416
"20673",21319
"20674",27037
"20675",36026
"20676",29715
"20677",11438
"20678",39229
"20679",23708
"20680",24869
"20681",13144
"20682",20783
"20683",12966
"20684",23062
"20685",36067
"20686",37139
"20687",173
"20688",10235
"20689",42724
"20690",28291
"20691",19701
"20692",35567
"20693",1140
"20694",40432
"20695",43024
"20696",13895
"20697",19627
"20698",22132
"20699",30641
"20700",33241
"20701",2006
"20702",40505
"20703",12453
"20704",40385
"20705",26207
"20706",277
"20707",26973
"20708",34259
"20709",11287
"20710",17202
"20711",24028
"20712",4432
"20713",14940
"20714",39342
"20715",41467
"20716",15320
"20717",1295
"20718",34203
"20719",30049
"20720",4433
"20721",11025
"20722",9702
"20723",26630
"20724",31371
"20725",42745
"20726",9729
"20727",32494
"20728",953
"20729",2133
"20730",5791
"20731",42436
"20732",7063
"20733",27166
"20734",24206
"20735",4105
"20736",42214
"20737",21038
"20738",1037
"20739",14359
"20740",12185
"20741",33846
"20742",391
"20743",39481
"20744",20940
"20745",32758
"20746",7538
"20747",31595
"20748",14127
"20749",650
"20750",35667
"20751",19948
"20752",17151
"20753",9359
"20754",552
"20755",29905
"20756",29604
"20757",2032
"20758",18156
"20759",5689
"20760",6881
"20761",22248
"20762",28550
"20763",29810
"20764",43886
"20765",42703
"20766",3955
"20767",803
"20768",10670
"20769",26140
"20770",42806
"20771",29635
"20772",12337
"20773",28399
"20774",7748
"20775",8203
"20776",36372
"20777",37517
"20778",16635
"20779",44843
"20780",20416
"20781",20604
"20782",37199
"20783",14804
"20784",284
"20785",28892
"20786",23432
"20787",25395
"20788",21670
"20789",34128
"20790",27920
"20791",30954
"20792",36424
"20793",8253
"20794",13032
"20795",14481
"20796",14618
"20797",2106
"20798",22243
"20799",14099
"20800",9216
"20801",24640
"20802",12188
"20803",15824
"20804",19820
"20805",20457
"20806",25677
"20807",17111
"20808",25915
"20809",28394
"20810",17974
"20811",24634
"20812",29569
"20813",10297
"20814",12546
"20815",29297
"20816",13900
"20817",37944
"20818",20847
"20819",32695
"20820",25736
"20821",21138
"20822",45841
"20823",9822
"20824",37294
"20825",30714
"20826",26006
"20827",43945
"20828",11560
"20829",11513
"20830",40522
"20831",17567
"20832",22768
"20833",36467
"20834",43067
"20835",2337
"20836",30349
"20837",8332
"20838",29454
"20839",19265
"20840",20487
"20841",36505
"20842",37228
"20843",15620
"20844",20912
"20845",9127
"20846",27693
"20847",39635
"20848",33090
"20849",5351
"20850",12700
"20851",17193
"20852",35939
"20853",25814
"20854",21032
"20855",20529
"20856",25028
"20857",19622
"20858",39166
"20859",15171
"20860",14630
"20861",15245
"20862",16750
"20863",5710
"20864",15868
"20865",25693
"20866",41598
"20867",4664
"20868",45844
"20869",33800
"20870",3541
"20871",10317
"20872",7677
"20873",7993
"20874",40389
"20875",36145
"20876",20197
"20877",31890
"20878",36017
"20879",5041
"20880",4175
"20881",24254
"20882",17565
"20883",29965
"20884",1696
"20885",4267
"20886",28752
"20887",25363
"20888",27419
"20889",29480
"20890",12002
"20891",18889
"20892",4858
"20893",1713
"20894",35134
"20895",2332
"20896",39913
"20897",22788
"20898",17042
"20899",8009
"20900",10403
"20901",26254
"20902",10336
"20903",7186
"20904",7266
"20905",8717
"20906",28846
"20907",19870
"20908",5521
"20909",13975
"20910",7570
"20911",28466
"20912",22147
"20913",3304
"20914",31061
"20915",32177
"20916",44339
"20917",4584
"20918",37885
"20919",14967
"20920",28709
"20921",5838
"20922",3018
"20923",18776
"20924",30465
"20925",8827
"20926",32393
"20927",38606
"20928",43250
"20929",8886
"20930",28125
"20931",43142
"20932",17498
"20933",42545
"20934",28489
"20935",32297
"20936",19903
"20937",33343
"20938",21008
"20939",13037
"20940",38499
"20941",20492
"20942",39485
"20943",582
"20944",19549
"20945",9637
"20946",45881
"20947",5149
"20948",36720
"20949",36113
"20950",14631
"20951",30616
"20952",13243
"20953",13652
"20954",23085
"20955",23275
"20956",26402
"20957",28366
"20958",32894
"20959",27981
"20960",44820
"20961",259
"20962",12961
"20963",18178
"20964",31546
"20965",17323
"20966",11573
"20967",10526
"20968",16020
"20969",21018
"20970",7770
"20971",12906
"20972",11181
"20973",28656
"20974",43963
"20975",24131
"20976",14090
"20977",21688
"20978",17163
"20979",17484
"20980",23953
"20981",32291
"20982",14969
"20983",43347
"20984",27074
"20985",8964
"20986",25889
"20987",20575
"20988",43264
"20989",39795
"20990",15325
"20991",1491
"20992",7395
"20993",28958
"20994",7071
"20995",24947
"20996",29526
"20997",12030
"20998",36645
"20999",20814
"21000",37570
"21001",14494
"21002",11678
"21003",20959
"21004",15180
"21005",24840
"21006",11120
"21007",22412
"21008",45797
"21009",35305
"21010",7144
"21011",43133
"21012",37080
"21013",35927
"21014",11683
"21015",23489
"21016",14876
"21017",2361
"21018",18530
"21019",33312
"21020",1888
"21021",36368
"21022",37268
"21023",14031
"21024",36417
"21025",3687
"21026",4205
"21027",30675
"21028",23861
"21029",4874
"21030",32118
"21031",5218
"21032",17904
"21033",21826
"21034",42762
"21035",45203
"21036",32569
"21037",21795
"21038",2422
"21039",6797
"21040",8604
"21041",11748
"21042",18250
"21043",11908
"21044",19329
"21045",32670
"21046",26243
"21047",20852
"21048",28971
"21049",38176
"21050",18084
"21051",32091
"21052",40468
"21053",4668
"21054",5655
"21055",25590
"21056",30668
"21057",35452
"21058",35406
"21059",23196
"21060",4126
"21061",3596
"21062",25053
"21063",20371
"21064",27931
"21065",11059
"21066",42604
"21067",24235
"21068",30956
"21069",18163
"21070",40507
"21071",19836
"21072",20522
"21073",6194
"21074",40227
"21075",36335
"21076",10974
"21077",8444
"21078",40732
"21079",21460
"21080",25857
"21081",37443
"21082",32012
"21083",39911
"21084",6559
"21085",29405
"21086",11162
"21087",1743
"21088",38034
"21089",38554
"21090",2415
"21091",1006
"21092",7455
"21093",45315
"21094",22677
"21095",9788
"21096",27464
"21097",33981
"21098",12081
"21099",45898
"21100",19919
"21101",32698
"21102",11428
"21103",16726
"21104",9041
"21105",8687
"21106",24616
"21107",26644
"21108",33421
"21109",44437
"21110",43656
"21111",4359
"21112",13375
"21113",24342
"21114",23735
"21115",42465
"21116",33026
"21117",15114
"21118",24212
"21119",11569
"21120",16151
"21121",17279
"21122",43935
"21123",41827
"21124",9075
"21125",38926
"21126",41045
"21127",34928
"21128",2725
"21129",33055
"21130",23510
"21131",19308
"21132",43074
"21133",41018
"21134",14747
"21135",7838
"21136",22656
"21137",6579
"21138",234
"21139",8897
"21140",45193
"21141",37311
"21142",33213
"21143",28187
"21144",16438
"21145",10561
"21146",6994
"21147",13513
"21148",30427
"21149",15102
"21150",35560
"21151",14059
"21152",20902
"21153",19711
"21154",14296
"21155",23345
"21156",35365
"21157",31651
"21158",3336
"21159",26133
"21160",22795
"21161",7012
"21162",5654
"21163",23751
"21164",12958
"21165",35576
"21166",24504
"21167",19828
"21168",7982
"21169",34522
"21170",26862
"21171",10846
"21172",22812
"21173",2977
"21174",11151
"21175",18780
"21176",3309
"21177",43361
"21178",16209
"21179",17778
"21180",2580
"21181",20853
"21182",26415
"21183",7123
"21184",506
"21185",15277
"21186",14569
"21187",33756
"21188",21136
"21189",5194
"21190",36858
"21191",1424
"21192",32325
"21193",27596
"21194",40220
"21195",24054
"21196",8058
"21197",12537
"21198",43618
"21199",2132
"21200",43279
"21201",45072
"21202",26400
"21203",18323
"21204",28640
"21205",19391
"21206",37105
"21207",34419
"21208",39037
"21209",164
"21210",20953
"21211",16073
"21212",12259
"21213",26132
"21214",18400
"21215",14392
"21216",14174
"21217",42305
"21218",14833
"21219",8425
"21220",25821
"21221",4582
"21222",45217
"21223",7541
"21224",27255
"21225",18249
"21226",24252
"21227",21152
"21228",27103
"21229",17925
"21230",21938
"21231",16090
"21232",27741
"21233",261
"21234",33454
"21235",7174
"21236",39271
"21237",20447
"21238",12991
"21239",29117
"21240",24715
"21241",7241
"21242",10060
"21243",14930
"21244",11623
"21245",6188
"21246",26824
"21247",30078
"21248",13876
"21249",3465
"21250",24471
"21251",11871
"21252",10226
"21253",1117
"21254",41942
"21255",14176
"21256",26112
"21257",32666
"21258",2485
"21259",7950
"21260",41212
"21261",38014
"21262",23365
"21263",11989
"21264",28920
"21265",33163
"21266",21024
"21267",8783
"21268",22546
"21269",34261
"21270",20913
"21271",14567
"21272",8961
"21273",44861
"21274",21766
"21275",45405
"21276",9914
"21277",4239
"21278",15619
"21279",5560
"21280",22488
"21281",11576
"21282",45582
"21283",26326
"21284",20286
"21285",45348
"21286",45311
"21287",8044
"21288",32212
"21289",45819
"21290",39201
"21291",33182
"21292",16991
"21293",41111
"21294",6050
"21295",34767
"21296",39090
"21297",27710
"21298",45837
"21299",5377
"21300",30047
"21301",10769
"21302",17378
"21303",4501
"21304",8810
"21305",38871
"21306",28328
"21307",28612
"21308",35513
"21309",26751
"21310",41410
"21311",7060
"21312",38224
"21313",41032
"21314",33745
"21315",28692
"21316",17700
"21317",38958
"21318",24337
"21319",39727
"21320",38128
"21321",894
"21322",44275
"21323",40030
"21324",9615
"21325",31404
"21326",44464
"21327",45154
"21328",37193
"21329",29354
"21330",34980
"21331",1472
"21332",7836
"21333",1149
"21334",20701
"21335",968
"21336",6996
"21337",40670
"21338",33559
"21339",21302
"21340",20025
"21341",20601
"21342",45201
"21343",40308
"21344",25827
"21345",18140
"21346",11446
"21347",11750
"21348",21604
"21349",21919
"21350",30807
"21351",21265
"21352",32199
"21353",3652
"21354",32095
"21355",35663
"21356",15606
"21357",2510
"21358",5756
"21359",28635
"21360",16179
"21361",28718
"21362",23472
"21363",34720
"21364",17669
"21365",44659
"21366",23189
"21367",1479
"21368",26277
"21369",1732
"21370",39581
"21371",32900
"21372",32394
"21373",23428
"21374",2957
"21375",44398
"21376",12438
"21377",1296
"21378",26798
"21379",23203
"21380",39075
"21381",14639
"21382",23894
"21383",29040
"21384",11756
"21385",31114
"21386",29248
"21387",17929
"21388",19819
"21389",39978
"21390",5298
"21391",30359
"21392",45516
"21393",19331
"21394",8142
"21395",45346
"21396",27479
"21397",30604
"21398",33908
"21399",25320
"21400",22032
"21401",25401
"21402",22706
"21403",26030
"21404",14601
"21405",25417
"21406",9457
"21407",6096
"21408",26169
"21409",39719
"21410",17396
"21411",24327
"21412",35514
"21413",20010
"21414",44856
"21415",44742
"21416",30466
"21417",6397
"21418",6635
"21419",14975
"21420",22058
"21421",11982
"21422",42791
"21423",39951
"21424",37469
"21425",44282
"21426",31962
"21427",25867
"21428",37878
"21429",44516
"21430",37451
"21431",42439
"21432",36575
"21433",3029
"21434",2729
"21435",45298
"21436",43141
"21437",30236
"21438",41334
"21439",45242
"21440",1427
"21441",3173
"21442",5954
"21443",40776
"21444",43367
"21445",23704
"21446",40198
"21447",6655
"21448",39454
"21449",538
"21450",38413
"21451",36582
"21452",29037
"21453",5801
"21454",1225
"21455",9284
"21456",7258
"21457",11944
"21458",30576
"21459",31445
"21460",16056
"21461",9271
"21462",31818
"21463",40503
"21464",33020
"21465",1102
"21466",40275
"21467",16960
"21468",44470
"21469",31830
"21470",16627
"21471",9097
"21472",18745
"21473",24672
"21474",19054
"21475",26907
"21476",30825
"21477",3729
"21478",28392
"21479",38154
"21480",36592
"21481",20607
"21482",34793
"21483",20691
"21484",16499
"21485",42634
"21486",26313
"21487",3356
"21488",18446
"21489",38703
"21490",30754
"21491",29704
"21492",39065
"21493",1110
"21494",19173
"21495",19558
"21496",13938
"21497",41986
"21498",21680
"21499",4553
"21500",9429
"21501",30316
"21502",26291
"21503",41184
"21504",2842
"21505",19938
"21506",33311
"21507",4607
"21508",1927
"21509",8864
"21510",41222
"21511",25334
"21512",36405
"21513",13427
"21514",1522
"21515",24174
"21516",34713
"21517",361
"21518",1539
"21519",28733
"21520",2616
"21521",45369
"21522",225
"21523",1217
"21524",42270
"21525",9072
"21526",38280
"21527",6816
"21528",19499
"21529",6630
"21530",31618
"21531",5787
"21532",6963
"21533",26449
"21534",26113
"21535",7336
"21536",37118
"21537",15671
"21538",10601
"21539",9689
"21540",6145
"21541",10081
"21542",29474
"21543",9128
"21544",13677
"21545",42324
"21546",7217
"21547",29883
"21548",30043
"21549",2310
"21550",21115
"21551",27560
"21552",13487
"21553",37262
"21554",22277
"21555",32568
"21556",6796
"21557",29274
"21558",25825
"21559",42526
"21560",22777
"21561",18375
"21562",24492
"21563",20765
"21564",33992
"21565",23341
"21566",27795
"21567",14800
"21568",36457
"21569",33877
"21570",6022
"21571",11097
"21572",1266
"21573",35106
"21574",32630
"21575",26875
"21576",3196
"21577",33225
"21578",41457
"21579",18000
"21580",4216
"21581",40316
"21582",40556
"21583",2880
"21584",16863
"21585",1211
"21586",16035
"21587",37739
"21588",29464
"21589",17734
"21590",3431
"21591",16172
"21592",11705
"21593",40257
"21594",20063
"21595",44215
"21596",25974
"21597",5519
"21598",26263
"21599",43801
"21600",26511
"21601",25601
"21602",16755
"21603",44589
"21604",43899
"21605",19204
"21606",1280
"21607",27186
"21608",26742
"21609",23440
"21610",8047
"21611",32034
"21612",26423
"21613",36498
"21614",43493
"21615",33355
"21616",35391
"21617",19132
"21618",33858
"21619",39835
"21620",16505
"21621",40959
"21622",16286
"21623",41727
"21624",5486
"21625",21871
"21626",16486
"21627",2035
"21628",22649
"21629",28377
"21630",26674
"21631",37909
"21632",177
"21633",27244
"21634",2874
"21635",13333
"21636",43064
"21637",7160
"21638",296
"21639",27021
"21640",6590
"21641",37438
"21642",25487
"21643",35867
"21644",33892
"21645",35665
"21646",45024
"21647",23562
"21648",13443
"21649",39484
"21650",7895
"21651",18723
"21652",999
"21653",41815
"21654",33316
"21655",14251
"21656",20311
"21657",10772
"21658",15213
"21659",2261
"21660",41234
"21661",17318
"21662",33762
"21663",14939
"21664",31878
"21665",7833
"21666",5603
"21667",20370
"21668",21531
"21669",42746
"21670",33672
"21671",16124
"21672",4468
"21673",28341
"21674",36586
"21675",12276
"21676",42326
"21677",11550
"21678",27539
"21679",12330
"21680",4660
"21681",42809
"21682",21135
"21683",12455
"21684",36731
"21685",25844
"21686",40909
"21687",43717
"21688",31149
"21689",45753
"21690",44093
"21691",16496
"21692",31065
"21693",31504
"21694",15707
"21695",41882
"21696",43796
"21697",20146
"21698",21317
"21699",44620
"21700",36201
"21701",19773
"21702",4565
"21703",23017
"21704",16732
"21705",40513
"21706",39725
"21707",38016
"21708",28123
"21709",12845
"21710",11680
"21711",4897
"21712",29261
"21713",9056
"21714",18684
"21715",41819
"21716",3042
"21717",8861
"21718",17810
"21719",29138
"21720",17312
"21721",28036
"21722",42993
"21723",27450
"21724",10704
"21725",9325
"21726",82
"21727",8446
"21728",16884
"21729",3060
"21730",25496
"21731",31495
"21732",41978
"21733",6324
"21734",35184
"21735",17432
"21736",42729
"21737",10673
"21738",8906
"21739",1875
"21740",20068
"21741",5113
"21742",7727
"21743",33297
"21744",6506
"21745",12635
"21746",10980
"21747",16893
"21748",24418
"21749",27948
"21750",12731
"21751",45736
"21752",848
"21753",7092
"21754",22721
"21755",43652
"21756",23685
"21757",38408
"21758",42049
"21759",6686
"21760",31098
"21761",44732
"21762",30687
"21763",43317
"21764",21466
"21765",8811
"21766",7775
"21767",30393
"21768",34595
"21769",18018
"21770",13893
"21771",44723
"21772",15051
"21773",16344
"21774",27807
"21775",41486
"21776",32003
"21777",41127
"21778",42198
"21779",11103
"21780",34371
"21781",13536
"21782",1124
"21783",31031
"21784",45133
"21785",30761
"21786",43087
"21787",31937
"21788",35496
"21789",8005
"21790",22986
"21791",39182
"21792",35170
"21793",36929
"21794",31185
"21795",35082
"21796",6650
"21797",35703
"21798",4952
"21799",44807
"21800",42172
"21801",26250
"21802",21668
"21803",8579
"21804",17704
"21805",683
"21806",29544
"21807",18787
"21808",31918
"21809",32261
"21810",44685
"21811",18447
"21812",29056
"21813",7112
"21814",16945
"21815",37581
"21816",31453
"21817",25023
"21818",34180
"21819",21474
"21820",35717
"21821",40539
"21822",21109
"21823",7841
"21824",8974
"21825",42346
"21826",31285
"21827",2964
"21828",19202
"21829",24116
"21830",13664
"21831",38446
"21832",19116
"21833",21755
"21834",10184
"21835",45289
"21836",39902
"21837",27698
"21838",29997
"21839",37450
"21840",153
"21841",43006
"21842",29580
"21843",29937
"21844",44024
"21845",40918
"21846",28069
"21847",40125
"21848",37514
"21849",6273
"21850",21504
"21851",10004
"21852",17166
"21853",11007
"21854",26515
"21855",8298
"21856",38092
"21857",7435
"21858",42220
"21859",41541
"21860",2882
"21861",45820
"21862",30255
"21863",45632
"21864",5489
"21865",32420
"21866",7418
"21867",30513
"21868",17991
"21869",23187
"21870",44187
"21871",15862
"21872",2526
"21873",42622
"21874",4270
"21875",40816
"21876",11411
"21877",5549
"21878",42771
"21879",40486
"21880",1210
"21881",35097
"21882",41409
"21883",7492
"21884",24408
"21885",12965
"21886",35799
"21887",7655
"21888",4407
"21889",18804
"21890",30098
"21891",17538
"21892",26063
"21893",25646
"21894",37913
"21895",39647
"21896",11728
"21897",44878
"21898",11914
"21899",40199
"21900",9068
"21901",27865
"21902",2710
"21903",44300
"21904",30765
"21905",41836
"21906",26110
"21907",24170
"21908",1019
"21909",1889
"21910",36114
"21911",22724
"21912",8786
"21913",24238
"21914",19895
"21915",2979
"21916",36047
"21917",40769
"21918",20241
"21919",26360
"21920",542
"21921",5182
"21922",3463
"21923",9501
"21924",19765
"21925",4428
"21926",41157
"21927",8920
"21928",12136
"21929",20547
"21930",23887
"21931",22168
"21932",14955
"21933",39160
"21934",20130
"21935",31764
"21936",15962
"21937",22284
"21938",44049
"21939",18518
"21940",7366
"21941",17077
"21942",15184
"21943",36327
"21944",23570
"21945",41436
"21946",36577
"21947",44492
"21948",38634
"21949",13965
"21950",3963
"21951",5016
"21952",40637
"21953",7440
"21954",23144
"21955",41768
"21956",28897
"21957",43621
"21958",39329
"21959",24441
"21960",44265
"21961",44939
"21962",1376
"21963",20454
"21964",16672
"21965",5317
"21966",39040
"21967",23776
"21968",16958
"21969",20687
"21970",11456
"21971",35047
"21972",20503
"21973",37206
"21974",27320
"21975",44068
"21976",45285
"21977",12666
"21978",26850
"21979",3374
"21980",24511
"21981",41006
"21982",41989
"21983",37593
"21984",19872
"21985",6046
"21986",42595
"21987",43105
"21988",28297
"21989",38482
"21990",23198
"21991",12296
"21992",23342
"21993",13291
"21994",34545
"21995",14620
"21996",26171
"21997",16759
"21998",2739
"21999",23795
"22000",4084
"22001",32142
"22002",21712
"22003",40553
"22004",24578
"22005",6710
"22006",1028
"22007",29318
"22008",29517
"22009",33508
"22010",36223
"22011",3979
"22012",8223
"22013",23484
"22014",21640
"22015",9812
"22016",2171
"22017",27872
"22018",3939
"22019",9799
"22020",13641
"22021",36226
"22022",15945
"22023",28583
"22024",2187
"22025",35928
"22026",8772
"22027",40979
"22028",34271
"22029",11424
"22030",19877
"22031",30079
"22032",16010
"22033",24219
"22034",735
"22035",10233
"22036",304
"22037",11465
"22038",23989
"22039",7022
"22040",24411
"22041",21468
"22042",39952
"22043",38660
"22044",34363
"22045",26299
"22046",34834
"22047",43154
"22048",39458
"22049",2792
"22050",1985
"22051",12303
"22052",8683
"22053",5214
"22054",15987
"22055",14593
"22056",4473
"22057",28110
"22058",30575
"22059",13313
"22060",38837
"22061",28097
"22062",19050
"22063",35287
"22064",31637
"22065",41134
"22066",3568
"22067",1417
"22068",12733
"22069",21529
"22070",37396
"22071",35027
"22072",10531
"22073",21124
"22074",3577
"22075",10076
"22076",10183
"22077",26816
"22078",43444
"22079",15848
"22080",44962
"22081",31639
"22082",23138
"22083",2414
"22084",13219
"22085",19704
"22086",23127
"22087",36127
"22088",9477
"22089",40815
"22090",3786
"22091",34578
"22092",45751
"22093",17510
"22094",3555
"22095",5306
"22096",3776
"22097",45087
"22098",16019
"22099",35
"22100",45163
"22101",8471
"22102",40847
"22103",24494
"22104",29719
"22105",29243
"22106",10557
"22107",37120
"22108",38992
"22109",45497
"22110",5208
"22111",40720
"22112",41675
"22113",43755
"22114",31858
"22115",20769
"22116",25763
"22117",324
"22118",1111
"22119",9037
"22120",9367
"22121",12652
"22122",41903
"22123",9549
"22124",3802
"22125",16473
"22126",36415
"22127",31455
"22128",29800
"22129",14596
"22130",45273
"22131",4796
"22132",31658
"22133",14509
"22134",11148
"22135",31045
"22136",13723
"22137",7644
"22138",33630
"22139",39078
"22140",37590
"22141",42444
"22142",679
"22143",8394
"22144",27400
"22145",9804
"22146",37611
"22147",40619
"22148",6
"22149",42949
"22150",12117
"22151",27421
"22152",9322
"22153",41296
"22154",28661
"22155",14103
"22156",17397
"22157",33685
"22158",40965
"22159",20650
"22160",32676
"22161",10793
"22162",11932
"22163",38098
"22164",1920
"22165",28127
"22166",36815
"22167",17426
"22168",2061
"22169",30198
"22170",10241
"22171",8324
"22172",24430
"22173",44828
"22174",34213
"22175",4951
"22176",13740
"22177",23656
"22178",5482
"22179",30506
"22180",7626
"22181",5333
"22182",20925
"22183",6138
"22184",4614
"22185",3264
"22186",9850
"22187",9064
"22188",24377
"22189",12954
"22190",6455
"22191",43606
"22192",38506
"22193",12605
"22194",24305
"22195",22625
"22196",10323
"22197",9735
"22198",29614
"22199",22313
"22200",6100
"22201",12543
"22202",42253
"22203",34262
"22204",40509
"22205",36536
"22206",8560
"22207",25598
"22208",29811
"22209",6499
"22210",33345
"22211",24352
"22212",22164
"22213",43134
"22214",25155
"22215",34034
"22216",39193
"22217",40557
"22218",33947
"22219",35266
"22220",8636
"22221",45703
"22222",7860
"22223",13172
"22224",29013
"22225",14734
"22226",14413
"22227",26834
"22228",30360
"22229",16452
"22230",6747
"22231",13114
"22232",9106
"22233",33444
"22234",15069
"22235",14717
"22236",44666
"22237",32600
"22238",1076
"22239",41684
"22240",10935
"22241",20096
"22242",28460
"22243",1934
"22244",9079
"22245",1524
"22246",7899
"22247",25065
"22248",9422
"22249",5325
"22250",6941
"22251",1687
"22252",35877
"22253",13699
"22254",21926
"22255",20632
"22256",8951
"22257",31968
"22258",2146
"22259",13383
"22260",8417
"22261",45607
"22262",44360
"22263",39334
"22264",43901
"22265",9997
"22266",4053
"22267",45014
"22268",24021
"22269",7124
"22270",3737
"22271",19532
"22272",20266
"22273",18132
"22274",30953
"22275",36900
"22276",25747
"22277",14844
"22278",17284
"22279",13817
"22280",39533
"22281",1801
"22282",32166
"22283",33469
"22284",28678
"22285",25975
"22286",41538
"22287",5586
"22288",45099
"22289",33351
"22290",3620
"22291",37490
"22292",28044
"22293",13001
"22294",20319
"22295",42907
"22296",3312
"22297",6155
"22298",32958
"22299",27303
"22300",34918
"22301",5964
"22302",7357
"22303",29778
"22304",39852
"22305",16844
"22306",9027
"22307",2290
"22308",33167
"22309",32660
"22310",4715
"22311",2708
"22312",17516
"22313",44129
"22314",6722
"22315",13839
"22316",40084
"22317",20938
"22318",1343
"22319",31106
"22320",19325
"22321",34760
"22322",15637
"22323",39421
"22324",23324
"22325",7384
"22326",18512
"22327",42329
"22328",42513
"22329",18268
"22330",15884
"22331",44512
"22332",6154
"22333",45148
"22334",36058
"22335",13178
"22336",43818
"22337",29372
"22338",7587
"22339",29307
"22340",8453
"22341",41609
"22342",36350
"22343",21890
"22344",15838
"22345",6308
"22346",8129
"22347",16380
"22348",5722
"22349",37649
"22350",3435
"22351",36539
"22352",38208
"22353",5093
"22354",12061
"22355",24100
"22356",3549
"22357",30889
"22358",17097
"22359",9503
"22360",43405
"22361",13046
"22362",15997
"22363",34758
"22364",35143
"22365",19253
"22366",29859
"22367",24034
"22368",41341
"22369",11765
"22370",12540
"22371",33281
"22372",33576
"22373",45455
"22374",34373
"22375",3928
"22376",14420
"22377",13011
"22378",28033
"22379",15702
"22380",37333
"22381",25701
"22382",17697
"22383",26538
"22384",40966
"22385",17814
"22386",8388
"22387",308
"22388",25979
"22389",2975
"22390",14058
"22391",38428
"22392",29260
"22393",14821
"22394",18607
"22395",15829
"22396",27604
"22397",27542
"22398",10616
"22399",14169
"22400",22361
"22401",12726
"22402",837
"22403",29594
"22404",37702
"22405",40461
"22406",41103
"22407",7391
"22408",29116
"22409",9945
"22410",17402
"22411",22790
"22412",23914
"22413",3816
"22414",19838
"22415",45730
"22416",5705
"22417",45060
"22418",5829
"22419",6673
"22420",42378
"22421",6074
"22422",7613
"22423",7005
"22424",11877
"22425",21275
"22426",23601
"22427",7422
"22428",19190
"22429",21839
"22430",12500
"22431",22675
"22432",21648
"22433",36187
"22434",29310
"22435",8038
"22436",26509
"22437",38384
"22438",615
"22439",34681
"22440",36332
"22441",14697
"22442",36560
"22443",22041
"22444",22381
"22445",45031
"22446",4374
"22447",25918
"22448",26232
"22449",38628
"22450",27721
"22451",19816
"22452",24474
"22453",24132
"22454",11890
"22455",10281
"22456",37900
"22457",12001
"22458",6207
"22459",3205
"22460",16114
"22461",19594
"22462",35774
"22463",35039
"22464",45654
"22465",32290
"22466",21394
"22467",7526
"22468",39682
"22469",43135
"22470",42187
"22471",30420
"22472",38672
