"","x"
"17618",20236
"17619",9128
"17620",13677
"17621",32029
"17622",22612
"17623",7217
"17624",42688
"17625",39697
"17626",2310
"17627",21115
"17628",4770
"17629",13487
"17630",18457
"17631",22277
"17632",43874
"17633",6796
"17634",20525
"17635",38423
"17636",45261
"17637",22777
"17638",18375
"17639",25484
"17640",41588
"17641",25123
"17642",20765
"17643",44458
"17644",24725
"17645",23341
"17646",5545
"17647",14800
"17648",38801
"17649",25077
"17650",36056
"17651",6022
"17652",11097
"17653",27301
"17654",1266
"17655",40263
"17656",45613
"17657",38600
"17658",28645
"17659",11532
"17660",3196
"17661",29567
"17662",35361
"17663",30905
"17664",48391
"17665",18000
"17666",27476
"17667",4216
"17668",42904
"17669",43163
"17670",2880
"17671",16863
"17672",1211
"17673",16035
"17674",40165
"17675",30319
"17676",39826
"17677",17734
"17678",3431
"17679",26579
"17680",39656
"17681",16172
"17682",11705
"17683",42877
"17684",41361
"17685",20063
"17686",22693
"17687",19526
"17688",5519
"17689",38010
"17690",46602
"17691",24009
"17692",11800
"17693",16755
"17694",47447
"17695",37009
"17696",19204
"17697",1280
"17698",38337
"17699",33770
"17700",40202
"17701",42981
"17702",23440
"17703",8047
"17704",29025
"17705",34677
"17706",37051
"17707",48684
"17708",46276
"17709",38509
"17710",31472
"17711",37663
"17712",19132
"17713",34001
"17714",42389
"17715",16505
"17716",43593
"17717",28193
"17718",16286
"17719",44409
"17720",26601
"17721",5486
"17722",21871
"17723",16486
"17724",2035
"17725",22649
"17726",6249
"17727",3076
"17728",37224
"17729",47753
"17730",10625
"17731",177
"17732",33304
"17733",2874
"17734",13333
"17735",45826
"17736",7160
"17737",296
"17738",18909
"17739",25237
"17740",6590
"17741",27896
"17742",39844
"17743",32937
"17744",38167
"17745",37872
"17746",36071
"17747",37953
"17748",47900
"17749",23562
"17750",13443
"17751",42015
"17752",7895
"17753",18723
"17754",999
"17755",39225
"17756",35454
"17757",14251
"17758",20311
"17759",38257
"17760",10772
"17761",15213
"17762",2261
"17763",34585
"17764",27638
"17765",48353
"17766",17318
"17767",22938
"17768",14939
"17769",30764
"17770",34749
"17771",7833
"17772",5603
"17773",20370
"17774",21531
"17775",45492
"17776",46700
"17777",16124
"17778",4468
"17779",36971
"17780",10664
"17781",24407
"17782",24947
"17783",25923
"17784",12276
"17785",45050
"17786",48669
"17787",11550
"17788",40615
"17789",25825
"17790",12330
"17791",4660
"17792",45556
"17793",27609
"17794",21135
"17795",12455
"17796",39092
"17797",12719
"17798",11726
"17799",32976
"17800",10163
"17801",48679
"17802",46991
"17803",16496
"17804",43026
"17805",32188
"17806",25157
"17807",15898
"17808",28686
"17809",15707
"17810",44569
"17811",46597
"17812",20146
"17813",21317
"17814",45089
"17815",41986
"17816",19773
"17817",4565
"17818",23017
"17819",16732
"17820",43115
"17821",48339
"17822",28831
"17823",34785
"17824",39776
"17825",40932
"17826",12845
"17827",11680
"17828",4897
"17829",45441
"17830",9056
"17831",25963
"17832",18684
"17833",44505
"17834",27730
"17835",33255
"17836",33847
"17837",3042
"17838",8861
"17839",29673
"17840",17810
"17841",33851
"17842",17312
"17843",36531
"17844",8065
"17845",45751
"17846",15429
"17847",30100
"17848",10704
"17849",27548
"17850",9325
"17851",82
"17852",8446
"17853",16884
"17854",29588
"17855",25005
"17856",47354
"17857",3060
"17858",32662
"17859",34516
"17860",39456
"17861",6324
"17862",35979
"17863",29370
"17864",17432
"17865",45474
"17866",10673
"17867",8906
"17868",1875
"17869",20068
"17870",5113
"17871",7727
"17872",31647
"17873",6506
"17874",41346
"17875",12635
"17876",25846
"17877",10980
"17878",16893
"17879",31287
"17880",35193
"17881",12731
"17882",48662
"17883",848
"17884",25212
"17885",27085
"17886",7092
"17887",22721
"17888",46445
"17889",25250
"17890",23685
"17891",24723
"17892",28775
"17893",40876
"17894",24454
"17895",38557
"17896",25839
"17897",44752
"17898",6686
"17899",42201
"17900",6735
"17901",38960
"17902",7875
"17903",7863
"17904",21466
"17905",8811
"17906",7775
"17907",47855
"17908",36824
"17909",40493
"17910",18018
"17911",13893
"17912",29865
"17913",41238
"17914",15051
"17915",16344
"17916",3501
"17917",44149
"17918",22937
"17919",43770
"17920",44912
"17921",11103
"17922",31097
"17923",13536
"17924",28257
"17925",1124
"17926",39181
"17927",27316
"17928",9861
"17929",34309
"17930",45850
"17931",20855
"17932",37773
"17933",8005
"17934",22986
"17935",41692
"17936",37431
"17937",39296
"17938",34425
"17939",37339
"17940",6650
"17941",4911
"17942",4952
"17943",27518
"17944",47674
"17945",44883
"17946",21021
"17947",21668
"17948",8579
"17949",47705
"17950",17704
"17951",683
"17952",46028
"17953",18787
"17954",34642
"17955",48743
"17956",47544
"17957",18447
"17958",46383
"17959",7112
"17960",16945
"17961",11451
"17962",46666
"17963",32060
"17964",28739
"17965",36377
"17966",25571
"17967",44439
"17968",26296
"17969",21474
"17970",40707
"17971",30396
"17972",28747
"17973",43145
"17974",28152
"17975",26928
"17976",21109
"17977",45647
"17978",25031
"17979",7841
"17980",8974
"17981",45070
"17982",44869
"17983",2964
"17984",30268
"17985",19202
"17986",30907
"17987",13664
"17988",34222
"17989",31000
"17990",19116
"17991",21755
"17992",10184
"17993",48180
"17994",12817
"17995",28293
"17996",39631
"17997",39183
"17998",12277
"17999",28233
"18000",28981
"18001",46440
"18002",27853
"18003",47922
"18004",46974
"18005",153
"18006",33023
"18007",8599
"18008",9112
"18009",40706
"18010",30868
"18011",43550
"18012",39292
"18013",42699
"18014",11113
"18015",6273
"18016",21504
"18017",40305
"18018",10004
"18019",17166
"18020",31931
"18021",11007
"18022",12576
"18023",8298
"18024",40544
"18025",7435
"18026",15313
"18027",42762
"18028",2882
"18029",26356
"18030",6643
"18031",43248
"18032",43204
"18033",5489
"18034",28470
"18035",23113
"18036",7418
"18037",47974
"18038",38927
"18039",17991
"18040",23187
"18041",36556
"18042",15862
"18043",2526
"18044",45363
"18045",31581
"18046",4270
"18047",30635
"18048",5072
"18049",11411
"18050",5549
"18051",48348
"18052",37722
"18053",638
"18054",1210
"18055",32325
"18056",44071
"18057",7492
"18058",31277
"18059",12965
"18060",16267
"18061",7655
"18062",24145
"18063",4407
"18064",18804
"18065",21500
"18066",17538
"18067",32935
"18068",46444
"18069",40352
"18070",42188
"18071",24554
"18072",38502
"18073",27677
"18074",26872
"18075",27169
"18076",11728
"18077",18462
"18078",11914
"18079",42781
"18080",9068
"18081",4253
"18082",2710
"18083",47147
"18084",26392
"18085",34310
"18086",44523
"18087",38013
"18088",30976
"18089",1019
"18090",1889
"18091",19550
"18092",22724
"18093",8786
"18094",42864
"18095",19895
"18096",2979
"18097",30903
"18098",43391
"18099",20241
"18100",23774
"18101",542
"18102",26990
"18103",5182
"18104",3463
"18105",9501
"18106",19765
"18107",4428
"18108",43801
"18109",8920
"18110",12136
"18111",20547
"18112",23887
"18113",33819
"18114",28039
"18115",42173
"18116",22168
"18117",14955
"18118",41670
"18119",26305
"18120",20130
"18121",18242
"18122",45292
"18123",15962
"18124",22284
"18125",46879
"18126",18518
"18127",7366
"18128",27235
"18129",17077
"18130",15184
"18131",38663
"18132",23570
"18133",47019
"18134",37450
"18135",47348
"18136",41113
"18137",13965
"18138",3963
"18139",5016
"18140",36256
"18141",7440
"18142",28727
"18143",23144
"18144",32683
"18145",35726
"18146",2938
"18147",15573
"18148",31318
"18149",47108
"18150",47812
"18151",1376
"18152",20454
"18153",39714
"18154",16672
"18155",5317
"18156",43332
"18157",28742
"18158",41544
"18159",23776
"18160",16958
"18161",20687
"18162",11456
"18163",37300
"18164",20503
"18165",39590
"18166",3936
"18167",12775
"18168",31247
"18169",12666
"18170",25911
"18171",20308
"18172",28911
"18173",36322
"18174",32289
"18175",3374
"18176",34151
"18177",39429
"18178",12984
"18179",42845
"18180",40010
"18181",19872
"18182",38217
"18183",6046
"18184",26068
"18185",45334
"18186",45868
"18187",28607
"18188",31157
"18189",40954
"18190",24190
"18191",23198
"18192",12296
"18193",23342
"18194",13291
"18195",36771
"18196",27447
"18197",14620
"18198",22603
"18199",16759
"18200",2739
"18201",26986
"18202",23795
"18203",29765
"18204",4084
"18205",31788
"18206",18912
"18207",21712
"18208",29780
"18209",11952
"18210",35242
"18211",6710
"18212",1028
"18213",37114
"18214",11681
"18215",47811
"18216",48755
"18217",38553
"18218",3979
"18219",33910
"18220",8223
"18221",23484
"18222",21640
"18223",9812
"18224",47477
"18225",2171
"18226",5291
"18227",3939
"18228",9799
"18229",34707
"18230",13641
"18231",43873
"18232",33281
"18233",26084
"18234",15945
"18235",33957
"18236",2187
"18237",38233
"18238",8772
"18239",28383
"18240",4296
"18241",37331
"18242",43019
"18243",11424
"18244",19877
"18245",23156
"18246",16010
"18247",31042
"18248",735
"18249",10233
"18250",304
"18251",11465
"18252",43911
"18253",28518
"18254",7022
"18255",41995
"18256",26413
"18257",26026
"18258",21468
"18259",29529
"18260",43056
"18261",42513
"18262",37606
"18263",36582
"18264",33003
"18265",36827
"18266",26268
"18267",33529
"18268",41987
"18269",2792
"18270",1985
"18271",12303
"18272",8683
"18273",5214
"18274",15987
"18275",36482
"18276",14593
"18277",4473
"18278",28076
"18279",46007
"18280",2528
"18281",29460
"18282",13313
"18283",46041
"18284",33566
"18285",24404
"18286",19050
"18287",38382
"18288",10431
"18289",47800
"18290",29629
"18291",43777
"18292",3568
"18293",30425
"18294",29521
"18295",35864
"18296",37944
"18297",1417
"18298",12733
"18299",21529
"18300",39799
"18301",37278
"18302",38234
"18303",10531
"18304",29704
"18305",21124
"18306",3577
"18307",28489
"18308",42537
"18309",10076
"18310",10183
"18311",34096
"18312",26201
"18313",33170
"18314",45419
"18315",24668
"18316",15848
"18317",40668
"18318",19783
"18319",23138
"18320",2414
"18321",13219
"18322",19704
"18323",23127
"18324",29325
"18325",38444
"18326",9477
"18327",46345
"18328",3786
"18329",42497
"18330",26095
"18331",42522
"18332",17510
"18333",3555
"18334",27707
"18335",5306
"18336",3776
"18337",41520
"18338",37893
"18339",16019
"18340",35
"18341",33611
"18342",29489
"18343",48048
"18344",8471
"18345",42488
"18346",22709
"18347",47916
"18348",34350
"18349",4785
"18350",10557
"18351",40098
"18352",37723
"18353",44789
"18354",27352
"18355",5208
"18356",29350
"18357",43338
"18358",48366
"18359",46552
"18360",36517
"18361",20769
"18362",7462
"18363",324
"18364",1111
"18365",9037
"18366",9367
"18367",41682
"18368",12652
"18369",31657
"18370",9549
"18371",3802
"18372",16473
"18373",38758
"18374",1201
"18375",34042
"18376",14596
"18377",26950
"18378",14513
"18379",4796
"18380",34985
"18381",25441
"18382",14509
"18383",11148
"18384",30229
"18385",44337
"18386",13723
"18387",7644
"18388",35844
"18389",26295
"18390",41584
"18391",40007
"18392",45174
"18393",679
"18394",8394
"18395",20859
"18396",38006
"18397",9804
"18398",43180
"18399",31725
"18400",6
"18401",26763
"18402",45706
"18403",25460
"18404",12117
"18405",37874
"18406",9322
"18407",1284
"18408",18705
"18409",26581
"18410",14103
"18411",24575
"18412",17397
"18413",22215
"18414",44794
"18415",24646
"18416",4450
"18417",20650
"18418",20750
"18419",10793
"18420",11932
"18421",40551
"18422",1920
"18423",33577
"18424",39178
"18425",17426
"18426",2061
"18427",17075
"18428",10241
"18429",8324
"18430",36233
"18431",48650
"18432",36424
"18433",32998
"18434",29806
"18435",4951
"18436",13740
"18437",23656
"18438",5482
"18439",38462
"18440",5310
"18441",7626
"18442",5333
"18443",28028
"18444",20925
"18445",27950
"18446",6138
"18447",47890
"18448",4614
"18449",38726
"18450",3264
"18451",44181
"18452",9850
"18453",9064
"18454",31240
"18455",12954
"18456",26173
"18457",6455
"18458",46398
"18459",36506
"18460",11015
"18461",12605
"18462",31149
"18463",22625
"18464",10323
"18465",24677
"18466",9735
"18467",18794
"18468",22313
"18469",25388
"18470",6100
"18471",12543
"18472",13518
"18473",33329
"18474",45631
"18475",42687
"18476",38882
"18477",27392
"18478",8560
"18479",1433
"18480",15385
"18481",29063
"18482",6499
"18483",8512
"18484",42263
"18485",22164
"18486",30257
"18487",38188
"18488",32228
"18489",36227
"18490",24272
"18491",41705
"18492",38235
"18493",43164
"18494",38014
"18495",36130
"18496",27001
"18497",37532
"18498",8636
"18499",34374
"18500",7860
"18501",13172
"18502",15176
"18503",14734
"18504",14413
"18505",28163
"18506",47552
"18507",14943
"18508",16005
"18509",16452
"18510",6747
"18511",13114
"18512",9106
"18513",44192
"18514",15069
"18515",14717
"18516",36277
"18517",23245
"18518",1076
"18519",44363
"18520",25783
"18521",31714
"18522",10935
"18523",20096
"18524",29763
"18525",27938
"18526",28541
"18527",34889
"18528",13534
"18529",1934
"18530",9079
"18531",1524
"18532",29438
"18533",7899
"18534",37285
"18535",35287
"18536",24562
"18537",27045
"18538",9422
"18539",25665
"18540",37425
"18541",5325
"18542",6941
"18543",23989
"18544",1687
"18545",45175
"18546",13699
"18547",26036
"18548",21926
"18549",20632
"18550",31187
"18551",8951
"18552",8800
"18553",2146
"18554",13383
"18555",8417
"18556",48520
"18557",29315
"18558",47335
"18559",33530
"18560",32410
"18561",9997
"18562",27972
"18563",4053
"18564",46813
"18565",30782
"18566",24818
"18567",7124
"18568",3737
"18569",19532
"18570",41955
"18571",20266
"18572",18132
"18573",34936
"18574",14403
"18575",46820
"18576",47796
"18577",46720
"18578",29161
"18579",46267
"18580",14844
"18581",17284
"18582",13817
"18583",40060
"18584",24076
"18585",1801
"18586",19619
"18587",35617
"18588",33725
"18589",47172
"18590",32901
"18591",13247
"18592",5586
"18593",28848
"18594",43504
"18595",34593
"18596",35491
"18597",3620
"18598",26958
"18599",39899
"18600",2329
"18601",13001
"18602",20319
"18603",11957
"18604",43108
"18605",3312
"18606",6155
"18607",35082
"18608",33144
"18609",31177
"18610",46570
"18611",5964
"18612",7357
"18613",14524
"18614",42408
"18615",16844
"18616",9027
"18617",2290
"18618",47440
"18619",12564
"18620",4715
"18621",2708
"18622",17516
"18623",46967
"18624",6722
"18625",27631
"18626",13839
"18627",34833
"18628",20938
"18629",1343
"18630",4717
"18631",33866
"18632",19325
"18633",27007
"18634",26312
"18635",29667
"18636",37000
"18637",15637
"18638",46545
"18639",23324
"18640",7384
"18641",18512
"18642",24669
"18643",44416
"18644",31551
"18645",45247
"18646",18268
"18647",15884
"18648",33678
"18649",6154
"18650",28249
"18651",39253
"18652",44362
"18653",13178
"18654",46621
"18655",31622
"18656",24362
"18657",7587
"18658",33903
"18659",8453
"18660",44284
"18661",33079
"18662",21890
"18663",27040
"18664",33307
"18665",15838
"18666",6308
"18667",8129
"18668",16380
"18669",5722
"18670",40069
"18671",3435
"18672",38885
"18673",30553
"18674",40670
"18675",5093
"18676",12061
"18677",30889
"18678",42750
"18679",36989
"18680",31423
"18681",3549
"18682",4481
"18683",17097
"18684",31465
"18685",9503
"18686",46182
"18687",13046
"18688",15997
"18689",36998
"18690",37402
"18691",19253
"18692",21450
"18693",30797
"18694",46944
"18695",43995
"18696",11765
"18697",12540
"18698",39567
"18699",45935
"18700",47488
"18701",28886
"18702",38063
"18703",31191
"18704",3928
"18705",14420
"18706",13011
"18707",35840
"18708",15702
"18709",27387
"18710",28901
"18711",39733
"18712",32806
"18713",43356
"18714",17697
"18715",33081
"18716",33291
"18717",17814
"18718",8388
"18719",308
"18720",39801
"18721",2975
"18722",14058
"18723",25299
"18724",46212
"18725",47485
"18726",27139
"18727",28258
"18728",29107
"18729",39525
"18730",14821
"18731",18607
"18732",15829
"18733",28498
"18734",8002
"18735",47073
"18736",44764
"18737",10616
"18738",27530
"18739",14169
"18740",22361
"18741",30547
"18742",12726
"18743",837
"18744",24715
"18745",44315
"18746",29324
"18747",30694
"18748",42760
"18749",46646
"18750",25661
"18751",7391
"18752",17274
"18753",9945
"18754",17402
"18755",22790
"18756",30648
"18757",3816
"18758",19838
"18759",1022
"18760",5705
"18761",47936
"18762",5829
"18763",34643
"18764",6673
"18765",45105
"18766",6074
"18767",7613
"18768",7005
"18769",11877
"18770",21275
"18771",47432
"18772",26187
"18773",7422
"18774",19190
"18775",21839
"18776",12500
"18777",22675
"18778",21648
"18779",42899
"18780",21581
"18781",23590
"18782",8038
"18783",9703
"18784",40851
"18785",615
"18786",28836
"18787",36917
"18788",34831
"18789",38668
"18790",14697
"18791",38907
"18792",22041
"18793",22381
"18794",47907
"18795",4374
"18796",47795
"18797",36996
"18798",33947
"18799",27574
"18800",33434
"18801",19816
"18802",26013
"18803",31358
"18804",30925
"18805",11890
"18806",30577
"18807",10281
"18808",43675
"18809",43853
"18810",12001
"18811",23916
"18812",6207
"18813",3205
"18814",16114
"18815",26687
"18816",19594
"18817",39694
"18818",25308
"18819",26859
"18820",37292
"18821",37030
"18822",28920
"18823",911
"18824",24859
"18825",21394
"18826",7526
"18827",42226
"18828",45899
"18829",44899
"18830",47023
"18831",26067
"18832",33014
"18833",26880
"18834",38824
"18835",46067
"18836",35240
"18837",47870
"18838",2536
"18839",1242
"18840",36438
"18841",33791
"18842",3561
"18843",30495
"18844",43207
"18845",10939
"18846",32484
"18847",31973
"18848",39976
"18849",35848
"18850",29260
"18851",22977
"18852",38747
"18853",10335
"18854",5001
"18855",11479
"18856",10300
"18857",4011
"18858",26263
"18859",8309
"18860",4627
"18861",14236
"18862",2644
"18863",28825
"18864",45235
"18865",9365
"18866",40989
"18867",28055
"18868",8950
"18869",41233
"18870",36003
"18871",33730
"18872",44635
"18873",44309
"18874",8992
"18875",17635
"18876",21847
"18877",8671
"18878",36911
"18879",44338
"18880",14112
"18881",14280
"18882",45098
"18883",36038
"18884",1939
"18885",27378
"18886",25378
"18887",32439
"18888",39481
"18889",19681
"18890",10643
"18891",4684
"18892",27412
"18893",10479
"18894",11047
"18895",41592
"18896",8802
"18897",17759
"18898",1999
"18899",45580
"18900",10548
"18901",48436
"18902",1145
"18903",35054
"18904",46034
"18905",38352
"18906",1455
"18907",14723
"18908",30438
"18909",16558
"18910",17730
"18911",10187
"18912",9391
"18913",46260
"18914",2430
"18915",34922
"18916",45101
"18917",25524
"18918",47397
"18919",48668
"18920",27951
"18921",13341
"18922",36966
"18923",40120
"18924",14003
"18925",30252
"18926",9869
"18927",13192
"18928",13916
"18929",9595
"18930",5984
"18931",9698
"18932",44047
"18933",37359
"18934",10225
"18935",7272
"18936",42867
"18937",28049
"18938",7221
"18939",2110
"18940",15397
"18941",14884
"18942",32992
"18943",32939
"18944",16313
"18945",33619
"18946",16444
"18947",9318
"18948",13617
"18949",4992
"18950",30652
"18951",25448
"18952",18678
"18953",3934
"18954",16840
"18955",766
"18956",27452
"18957",2309
"18958",39289
"18959",35373
"18960",18433
"18961",19811
"18962",43779
"18963",21023
"18964",45742
"18965",2024
"18966",2923
"18967",36313
"18968",44517
"18969",31470
"18970",4903
"18971",45030
"18972",7207
"18973",10502
"18974",33510
"18975",41127
"18976",5725
"18977",13856
"18978",25660
"18979",26298
"18980",37196
"18981",11789
"18982",1191
"18983",41662
"18984",40350
"18985",19175
"18986",5141
"18987",19508
"18988",26281
"18989",24414
"18990",10286
"18991",26793
"18992",3237
"18993",1966
"18994",31053
"18995",30943
"18996",31320
"18997",11296
"18998",6608
"18999",6555
"19000",38226
"19001",3495
"19002",8210
"19003",40089
"19004",27590
"19005",8443
"19006",19470
"19007",28397
"19008",13302
"19009",41262
"19010",17840
"19011",20405
"19012",29473
"19013",18205
"19014",37664
"19015",22547
"19016",39370
"19017",15641
"19018",14049
"19019",2601
"19020",23421
"19021",22590
"19022",17975
"19023",28844
"19024",1699
"19025",3028
"19026",45343
"19027",16475
"19028",40376
"19029",18169
"19030",28947
"19031",40886
"19032",38229
"19033",15380
"19034",3935
"19035",32731
"19036",2752
"19037",33214
"19038",5233
"19039",16522
"19040",39621
"19041",24972
"19042",21017
"19043",48762
"19044",12768
"19045",12647
"19046",9763
"19047",1452
"19048",10959
"19049",9138
"19050",630
"19051",16928
"19052",28664
"19053",46232
"19054",31246
"19055",18418
"19056",45639
"19057",19220
"19058",31310
"19059",7271
"19060",8400
"19061",15082
"19062",22446
"19063",36090
"19064",25209
"19065",1739
"19066",27308
"19067",7270
"19068",15896
"19069",3261
"19070",36527
"19071",30373
"19072",25384
"19073",20557
"19074",32814
"19075",39604
"19076",15001
"19077",29506
"19078",48320
"19079",17446
"19080",36466
"19081",21186
"19082",20543
"19083",41669
"19084",8445
"19085",3641
"19086",40852
"19087",13120
"19088",28035
"19089",31598
"19090",2851
"19091",42519
"19092",4861
"19093",36357
"19094",16896
"19095",37809
"19096",15436
"19097",22835
"19098",42728
"19099",10626
"19100",31398
"19101",3820
"19102",46216
"19103",2454
"19104",6280
"19105",12836
"19106",6874
"19107",5757
"19108",30749
"19109",8393
"19110",28868
"19111",16746
"19112",28012
"19113",26434
"19114",6902
"19115",5049
"19116",28190
"19117",47879
"19118",11290
"19119",30203
"19120",5430
"19121",38590
"19122",32918
"19123",13519
"19124",40799
"19125",40815
"19126",28768
"19127",26771
"19128",26812
"19129",17802
"19130",11388
"19131",25734
"19132",9965
"19133",3559
"19134",10258
"19135",16916
"19136",48753
"19137",10322
"19138",12394
"19139",8132
"19140",29375
"19141",46629
"19142",37176
"19143",6708
"19144",43329
"19145",39504
"19146",17731
"19147",27836
"19148",17857
"19149",47393
"19150",5670
"19151",42737
"19152",31397
"19153",12507
"19154",6294
"19155",20657
"19156",12393
"19157",41522
"19158",6222
"19159",6435
"19160",21684
"19161",40471
"19162",43497
"19163",27149
"19164",46114
"19165",11784
"19166",32909
"19167",13929
"19168",35349
"19169",6795
"19170",7196
"19171",22209
"19172",25167
"19173",38685
"19174",3713
"19175",33402
"19176",17932
"19177",12807
"19178",19259
"19179",25622
"19180",20990
"19181",40073
"19182",37020
"19183",47728
"19184",19797
"19185",11453
"19186",36030
"19187",28878
"19188",44012
"19189",46914
"19190",5882
"19191",48220
"19192",45487
"19193",46555
"19194",5758
"19195",38479
"19196",37705
"19197",19705
"19198",17935
"19199",24444
"19200",42248
"19201",31504
"19202",16591
"19203",28335
"19204",255
"19205",18536
"19206",43816
"19207",6507
"19208",38
"19209",21366
"19210",10972
"19211",29181
"19212",40574
"19213",28781
"19214",42695
"19215",46968
"19216",30792
"19217",27864
"19218",39436
"19219",15221
"19220",41857
"19221",27705
"19222",38263
"19223",33118
"19224",10139
"19225",5315
"19226",13130
"19227",29046
"19228",10490
"19229",33494
"19230",32290
"19231",32180
"19232",24097
"19233",39114
"19234",42806
"19235",8385
"19236",12241
"19237",44507
"19238",18065
"19239",16189
"19240",7304
"19241",41958
"19242",1988
"19243",310
"19244",16012
"19245",48362
"19246",1332
"19247",22330
"19248",23032
"19249",16155
"19250",17541
"19251",14972
"19252",37145
"19253",27440
"19254",22239
"19255",2701
"19256",44108
"19257",37823
"19258",14746
"19259",7508
"19260",4221
"19261",16461
"19262",37831
"19263",48091
"19264",10334
"19265",24406
"19266",40548
"19267",7316
"19268",43369
"19269",9843
"19270",10333
"19271",47163
"19272",34325
"19273",21066
"19274",13787
"19275",37341
"19276",7413
"19277",18324
"19278",25292
"19279",27281
"19280",35042
"19281",43795
"19282",1429
"19283",19971
"19284",9048
"19285",13207
"19286",30565
"19287",941
"19288",46611
"19289",6392
"19290",19055
"19291",24611
"19292",16574
"19293",42634
"19294",12784
"19295",6443
"19296",8183
"19297",15598
"19298",18950
"19299",42563
"19300",46039
"19301",31594
"19302",48233
"19303",16007
"19304",17044
"19305",42523
"19306",14632
"19307",6463
"19308",2611
"19309",27381
"19310",26170
"19311",16292
"19312",13860
"19313",12431
"19314",30263
"19315",6004
"19316",11579
"19317",45362
"19318",21482
"19319",39771
"19320",11907
"19321",7027
"19322",48236
"19323",22678
"19324",5493
"19325",21893
"19326",17228
"19327",33695
"19328",46143
"19329",12769
"19330",47309
"19331",21044
"19332",31144
"19333",16951
"19334",7605
"19335",20248
"19336",12747
"19337",5934
"19338",17864
"19339",13855
"19340",33951
"19341",11565
"19342",28690
"19343",11802
"19344",6458
"19345",9119
"19346",31557
"19347",47921
"19348",20434
"19349",9786
"19350",11524
"19351",18840
"19352",4273
"19353",14919
"19354",24100
"19355",8660
"19356",36716
"19357",40280
"19358",25375
"19359",12627
"19360",24665
"19361",8736
"19362",33240
"19363",24082
"19364",31216
"19365",35780
"19366",3607
"19367",11444
"19368",19313
"19369",43812
"19370",18959
"19371",8113
"19372",34964
"19373",27249
"19374",31910
"19375",19006
"19376",37929
"19377",46096
"19378",18356
"19379",17912
"19380",11361
"19381",35719
"19382",45700
"19383",34251
"19384",33061
"19385",5083
"19386",11572
"19387",17569
"19388",9166
"19389",38032
"19390",26164
"19391",2865
"19392",6878
"19393",33048
"19394",25650
"19395",28968
"19396",24246
"19397",43897
"19398",42816
"19399",11511
"19400",31330
"19401",8346
"19402",45854
"19403",30122
"19404",16282
"19405",1128
"19406",1891
"19407",8206
"19408",44513
"19409",34536
"19410",13189
"19411",43010
"19412",2346
"19413",23415
"19414",33232
"19415",11761
"19416",25746
"19417",26157
"19418",25917
"19419",24874
"19420",47850
"19421",20726
"19422",10533
"19423",311
"19424",27857
"19425",20426
"19426",42986
"19427",23462
"19428",13990
"19429",43792
"19430",32052
"19431",19923
"19432",48264
"19433",15833
"19434",15156
"19435",29937
"19436",18488
"19437",39596
"19438",270
"19439",36765
"19440",781
"19441",33861
"19442",4096
"19443",2101
"19444",48044
"19445",23078
"19446",4245
"19447",46001
"19448",16113
"19449",186
"19450",7381
"19451",39128
"19452",27218
"19453",4023
"19454",13925
"19455",42276
"19456",46254
"19457",14426
"19458",47052
"19459",22949
"19460",39940
"19461",9825
"19462",15456
"19463",13160
"19464",39215
"19465",25276
"19466",43256
"19467",4596
"19468",21352
"19469",16629
"19470",41221
"19471",2295
"19472",25043
"19473",20856
"19474",24044
"19475",33295
"19476",34840
"19477",8351
"19478",7680
"19479",45039
"19480",7119
"19481",42969
"19482",11396
"19483",33095
"19484",19740
"19485",21143
"19486",47640
"19487",3307
"19488",34038
"19489",11448
"19490",36837
"19491",29043
"19492",6471
"19493",25321
"19494",13202
"19495",16440
"19496",5883
"19497",43476
"19498",25401
"19499",29026
"19500",42301
"19501",27892
"19502",3234
"19503",15042
"19504",41794
"19505",21051
"19506",34491
"19507",12439
"19508",16923
"19509",37751
"19510",39542
"19511",1752
"19512",25278
"19513",28026
"19514",19048
"19515",36148
"19516",15370
"19517",19808
"19518",5370
"19519",3436
"19520",7907
"19521",23683
"19522",25320
"19523",17749
"19524",15433
"19525",31438
"19526",24996
"19527",39263
"19528",24633
"19529",42114
"19530",31666
"19531",18383
"19532",19885
"19533",36477
"19534",28208
"19535",30370
"19536",17861
"19537",7904
"19538",30390
"19539",5029
"19540",4939
"19541",47994
"19542",2260
"19543",2704
"19544",19955
"19545",24624
"19546",19554
"19547",17990
"19548",11578
"19549",17859
"19550",43649
"19551",19922
"19552",25519
"19553",9963
"19554",16552
"19555",42090
"19556",15844
"19557",26538
"19558",42061
"19559",46061
"19560",1263
"19561",44979
"19562",38115
"19563",18137
"19564",27210
"19565",12246
"19566",15283
"19567",44626
"19568",46894
"19569",16161
"19570",44518
"19571",18134
"19572",41550
"19573",20789
"19574",6482
"19575",25382
"19576",42157
"19577",39376
"19578",10571
"19579",6880
"19580",9025
"19581",4797
"19582",45401
"19583",16510
"19584",18692
"19585",48644
"19586",34157
"19587",20666
"19588",19444
"19589",38672
"19590",7769
"19591",26336
"19592",17215
"19593",5132
"19594",25528
"19595",11834
"19596",48333
"19597",31537
"19598",40757
"19599",2850
"19600",40001
"19601",7547
"19602",29583
"19603",14716
"19604",36955
"19605",32737
"19606",18187
"19607",42169
"19608",37777
"19609",37127
"19610",38916
"19611",41378
"19612",22088
"19613",19182
"19614",25428
"19615",23587
"19616",45435
"19617",13212
"19618",7354
"19619",42964
"19620",23936
